0, 98 %, 547.70 W;1, 99 %, 496.58 W;2, 88 %, 514.98 W;3, 44 %, 234.99 W; @1786707623
0, 0 %, 241.44 W;1, 0 %, 238.26 W;2, 0 %, 209.22 W;3, 14 %, 137.49 W; @1786707625
0, 0 %, 65.11 W;1, 0 %, 65.22 W;2, 0 %, 57.92 W;3, 10 %, 116.07 W; @1786707628
0, 0 %, 65.03 W;1, 0 %, 64.62 W;2, 0 %, 57.60 W;3, 27 %, 140.82 W; @1786707630
0, 0 %, 64.60 W;1, 0 %, 64.36 W;2, 0 %, 57.06 W;3, 21 %, 133.93 W; @1786707632
0, 0 %, 64.40 W;1, 0 %, 64.42 W;2, 0 %, 56.33 W;3, 23 %, 128.65 W; @1786707635
0, 0 %, 64.53 W;1, 0 %, 64.98 W;2, 0 %, 56.35 W;3, 9 %, 88.19 W; @1786707637
0, 0 %, 163.35 W;1, 0 %, 96.34 W;2, 98 %, 160.19 W;3, 22 %, 102.40 W; @1786707639
0, 99 %, 486.96 W;1, 65 %, 437.62 W;2, 98 %, 444.82 W;3, 0 %, 63.43 W; @1786707641
0, 98 %, 543.66 W;1, 84 %, 449.68 W;2, 99 %, 385.11 W;3, 0 %, 51.42 W; @1786707643
0, 99 %, 547.39 W;1, 99 %, 502.62 W;2, 99 %, 524.72 W;3, 0 %, 51.42 W; @1786707645
0, 99 %, 535.85 W;1, 99 %, 489.52 W;2, 99 %, 512.47 W;3, 0 %, 51.50 W; @1786707647
0, 98 %, 545.98 W;1, 98 %, 505.63 W;2, 99 %, 525.76 W;3, 0 %, 51.34 W; @1786707649
0, 99 %, 553.32 W;1, 99 %, 514.36 W;2, 99 %, 536.41 W;3, 0 %, 51.64 W; @1786707652
0, 99 %, 537.71 W;1, 99 %, 496.32 W;2, 99 %, 514.43 W;3, 0 %, 51.45 W; @1786707654
0, 0 %, 330.86 W;1, 85 %, 318.25 W;2, 0 %, 220.54 W;3, 0 %, 50.78 W; @1786707656
0, 0 %, 66.63 W;1, 0 %, 70.82 W;2, 0 %, 63.89 W;3, 0 %, 18.75 W; @1786707658
0, 0 %, 66.14 W;1, 0 %, 67.79 W;2, 0 %, 60.31 W;3, 0 %, 8.99 W; @1786707661
0, 98 %, 539.47 W;1, 98 %, 494.71 W;2, 99 %, 515.71 W;3, 0 %, 9.85 W; @1786707663
0, 93 %, 540.33 W;1, 99 %, 497.62 W;2, 99 %, 520.67 W;3, 0 %, 10.88 W; @1786707665
0, 0 %, 98.77 W;1, 0 %, 90.16 W;2, 0 %, 90.81 W;3, 0 %, 8.93 W; @1786707667
0, 2 %, 66.61 W;1, 0 %, 68.35 W;2, 0 %, 60.74 W;3, 0 %, 8.10 W; @1786707669
0, 98 %, 209.71 W;1, 99 %, 166.57 W;2, 0 %, 240.97 W;3, 0 %, 8.11 W; @1786707671
0, 98 %, 552.85 W;1, 98 %, 508.42 W;2, 100 %, 528.89 W;3, 0 %, 10.30 W; @1786707673
0, 0 %, 246.89 W;1, 0 %, 257.82 W;2, 0 %, 167.26 W;3, 0 %, 10.25 W; @1786707676
0, 0 %, 66.30 W;1, 0 %, 68.68 W;2, 0 %, 60.68 W;3, 0 %, 7.85 W; @1786707678
0, 0 %, 65.81 W;1, 0 %, 68.23 W;2, 0 %, 60.27 W;3, 0 %, 8.13 W; @1786707680
0, 0 %, 65.85 W;1, 0 %, 67.58 W;2, 0 %, 59.54 W;3, 0 %, 7.88 W; @1786707683
0, 0 %, 65.94 W;1, 0 %, 67.36 W;2, 0 %, 59.75 W;3, 0 %, 7.90 W; @1786707685
0, 100 %, 530.86 W;1, 93 %, 491.88 W;2, 99 %, 508.44 W;3, 0 %, 9.38 W; @1786707687
0, 99 %, 558.40 W;1, 99 %, 516.32 W;2, 99 %, 533.53 W;3, 0 %, 10.40 W; @1786707689
0, 100 %, 531.51 W;1, 100 %, 491.28 W;2, 99 %, 511.77 W;3, 0 %, 10.61 W; @1786707691
0, 99 %, 548.53 W;1, 99 %, 508.11 W;2, 78 %, 525.14 W;3, 0 %, 10.55 W; @1786707693
0, 99 %, 553.81 W;1, 99 %, 509.42 W;2, 99 %, 535.66 W;3, 0 %, 10.38 W; @1786707695
0, 99 %, 552.71 W;1, 98 %, 511.93 W;2, 99 %, 531.97 W;3, 0 %, 10.28 W; @1786707697
0, 99 %, 563.14 W;1, 99 %, 519.69 W;2, 98 %, 543.72 W;3, 0 %, 10.39 W; @1786707700
0, 0 %, 262.86 W;1, 0 %, 93.07 W;2, 0 %, 209.21 W;3, 0 %, 9.58 W; @1786707702
0, 0 %, 68.04 W;1, 0 %, 69.61 W;2, 0 %, 62.96 W;3, 0 %, 8.08 W; @1786707704
0, 0 %, 67.10 W;1, 0 %, 69.49 W;2, 0 %, 61.99 W;3, 0 %, 8.13 W; @1786707706
0, 98 %, 542.06 W;1, 88 %, 501.07 W;2, 97 %, 519.59 W;3, 0 %, 9.12 W; @1786707708
0, 100 %, 539.06 W;1, 98 %, 499.79 W;2, 98 %, 517.08 W;3, 0 %, 10.79 W; @1786707710
0, 0 %, 190.52 W;1, 0 %, 208.46 W;2, 0 %, 147.59 W;3, 0 %, 10.11 W; @1786707713
0, 0 %, 67.83 W;1, 0 %, 70.09 W;2, 0 %, 65.67 W;3, 0 %, 7.39 W; @1786707715
0, 0 %, 67.16 W;1, 0 %, 69.29 W;2, 0 %, 61.93 W;3, 0 %, 7.42 W; @1786707717
0, 98 %, 426.06 W;1, 98 %, 501.29 W;2, 98 %, 515.06 W;3, 0 %, 8.23 W; @1786707719
0, 99 %, 546.44 W;1, 99 %, 513.19 W;2, 98 %, 529.88 W;3, 0 %, 10.31 W; @1786707721
0, 0 %, 226.42 W;1, 0 %, 107.16 W;2, 0 %, 97.34 W;3, 0 %, 9.10 W; @1786707724
0, 0 %, 67.10 W;1, 0 %, 69.99 W;2, 0 %, 62.30 W;3, 0 %, 7.57 W; @1786707726
0, 0 %, 66.81 W;1, 0 %, 69.54 W;2, 0 %, 61.72 W;3, 0 %, 7.41 W; @1786707728
0, 0 %, 66.63 W;1, 0 %, 68.92 W;2, 0 %, 61.52 W;3, 0 %, 7.49 W; @1786707730
0, 0 %, 66.21 W;1, 0 %, 68.90 W;2, 0 %, 60.98 W;3, 0 %, 7.16 W; @1786707733
0, 0 %, 66.25 W;1, 0 %, 68.74 W;2, 0 %, 60.51 W;3, 0 %, 7.54 W; @1786707735
0, 0 %, 66.10 W;1, 0 %, 67.97 W;2, 0 %, 60.11 W;3, 0 %, 7.30 W; @1786707737
0, 0 %, 65.57 W;1, 0 %, 67.61 W;2, 0 %, 59.68 W;3, 0 %, 7.39 W; @1786707740
0, 98 %, 445.20 W;1, 92 %, 457.96 W;2, 99 %, 436.04 W;3, 0 %, 8.25 W; @1786707742
0, 52 %, 315.79 W;1, 52 %, 309.97 W;2, 52 %, 323.52 W;3, 0 %, 8.61 W; @1786707745
0, 46 %, 311.87 W;1, 52 %, 273.13 W;2, 99 %, 289.57 W;3, 0 %, 8.94 W; @1786707747
0, 55 %, 350.47 W;1, 56 %, 340.09 W;2, 55 %, 331.33 W;3, 0 %, 9.10 W; @1786707749
0, 55 %, 337.90 W;1, 55 %, 328.28 W;2, 47 %, 324.65 W;3, 0 %, 9.37 W; @1786707752
0, 100 %, 411.70 W;1, 56 %, 326.97 W;2, 69 %, 420.41 W;3, 0 %, 9.35 W; @1786707754
0, 67 %, 406.50 W;1, 68 %, 380.34 W;2, 68 %, 391.53 W;3, 0 %, 9.25 W; @1786707757
0, 50 %, 316.57 W;1, 68 %, 362.91 W;2, 50 %, 300.10 W;3, 0 %, 9.31 W; @1786707759
0, 55 %, 353.01 W;1, 55 %, 347.70 W;2, 55 %, 327.72 W;3, 0 %, 8.85 W; @1786707762
0, 55 %, 333.86 W;1, 55 %, 325.89 W;2, 0 %, 222.08 W;3, 0 %, 8.65 W; @1786707764
0, 55 %, 379.81 W;1, 46 %, 235.43 W;2, 100 %, 356.20 W;3, 0 %, 8.81 W; @1786707767
0, 55 %, 349.89 W;1, 55 %, 350.73 W;2, 53 %, 327.07 W;3, 0 %, 8.79 W; @1786707769
0, 100 %, 115.88 W;1, 55 %, 325.76 W;2, 100 %, 106.98 W;3, 0 %, 8.63 W; @1786707771
0, 0 %, 85.76 W;1, 0 %, 77.36 W;2, 0 %, 76.32 W;3, 0 %, 7.48 W; @1786707774
0, 0 %, 66.50 W;1, 0 %, 68.78 W;2, 0 %, 60.27 W;3, 0 %, 7.19 W; @1786707776
0, 0 %, 66.03 W;1, 0 %, 68.10 W;2, 0 %, 60.33 W;3, 0 %, 7.14 W; @1786707779
0, 0 %, 65.66 W;1, 0 %, 67.24 W;2, 0 %, 59.92 W;3, 0 %, 7.38 W; @1786707781
0, 0 %, 65.40 W;1, 0 %, 67.35 W;2, 0 %, 59.69 W;3, 0 %, 7.21 W; @1786707784
0, 0 %, 65.34 W;1, 0 %, 66.81 W;2, 0 %, 59.38 W;3, 0 %, 7.37 W; @1786707786
0, 0 %, 65.14 W;1, 0 %, 67.29 W;2, 0 %, 35.37 W;3, 0 %, 7.24 W; @1786707788
0, 0 %, 23.55 W;1, 0 %, 32.95 W;2, 0 %, 16.19 W;3, 0 %, 6.92 W; @1786707791
0, 0 %, 64.92 W;1, 0 %, 66.37 W;2, 0 %, 58.47 W;3, 0 %, 7.11 W; @1786707793
0, 0 %, 64.69 W;1, 0 %, 66.02 W;2, 0 %, 58.44 W;3, 0 %, 7.01 W; @1786707796
0, 0 %, 64.68 W;1, 0 %, 66.07 W;2, 0 %, 58.16 W;3, 0 %, 6.99 W; @1786707798
0, 0 %, 64.46 W;1, 0 %, 65.82 W;2, 0 %, 58.11 W;3, 0 %, 6.99 W; @1786707800
0, 0 %, 64.12 W;1, 0 %, 65.79 W;2, 0 %, 58.07 W;3, 0 %, 7.45 W; @1786707803
0, 0 %, 64.42 W;1, 0 %, 65.75 W;2, 0 %, 57.94 W;3, 0 %, 7.40 W; @1786707805
0, 0 %, 64.26 W;1, 0 %, 65.78 W;2, 0 %, 58.26 W;3, 0 %, 8.01 W; @1786707808
0, 0 %, 25.20 W;1, 0 %, 31.52 W;2, 0 %, 20.76 W;3, 0 %, 8.72 W; @1786707810
0, 0 %, 64.28 W;1, 0 %, 64.83 W;2, 0 %, 57.82 W;3, 0 %, 8.08 W; @1786707812
0, 98 %, 532.67 W;1, 98 %, 491.76 W;2, 98 %, 507.05 W;3, 0 %, 9.11 W; @1786707814
0, 99 %, 552.86 W;1, 98 %, 499.26 W;2, 100 %, 521.28 W;3, 0 %, 10.52 W; @1786707816
0, 11 %, 449.80 W;1, 5 %, 460.99 W;2, 98 %, 444.02 W;3, 0 %, 10.35 W; @1786707819
0, 0 %, 84.53 W;1, 0 %, 72.93 W;2, 0 %, 77.11 W;3, 0 %, 7.94 W; @1786707821
0, 0 %, 65.01 W;1, 0 %, 66.68 W;2, 0 %, 58.70 W;3, 0 %, 7.25 W; @1786707823
0, 98 %, 434.47 W;1, 98 %, 414.38 W;2, 100 %, 401.19 W;3, 0 %, 7.52 W; @1786707825
0, 99 %, 558.09 W;1, 98 %, 509.81 W;2, 100 %, 525.41 W;3, 0 %, 10.50 W; @1786707827
0, 0 %, 348.23 W;1, 0 %, 352.67 W;2, 55 %, 328.08 W;3, 0 %, 10.33 W; @1786707830
0, 0 %, 65.61 W;1, 0 %, 67.76 W;2, 0 %, 60.67 W;3, 0 %, 7.68 W; @1786707832
0, 0 %, 65.29 W;1, 0 %, 67.12 W;2, 0 %, 59.62 W;3, 0 %, 7.91 W; @1786707834
0, 0 %, 65.21 W;1, 0 %, 66.11 W;2, 0 %, 59.08 W;3, 0 %, 7.92 W; @1786707836
0, 0 %, 65.17 W;1, 0 %, 66.26 W;2, 0 %, 59.01 W;3, 0 %, 7.95 W; @1786707838
0, 98 %, 276.47 W;1, 98 %, 225.55 W;2, 0 %, 231.06 W;3, 0 %, 7.54 W; @1786707841
0, 99 %, 556.64 W;1, 99 %, 511.22 W;2, 99 %, 528.40 W;3, 0 %, 10.44 W; @1786707843
0, 93 %, 535.65 W;1, 100 %, 493.78 W;2, 98 %, 512.05 W;3, 0 %, 10.52 W; @1786707845
0, 99 %, 557.54 W;1, 99 %, 517.05 W;2, 99 %, 538.79 W;3, 0 %, 10.31 W; @1786707847
0, 100 %, 532.70 W;1, 100 %, 491.31 W;2, 99 %, 510.43 W;3, 0 %, 10.52 W; @1786707849
0, 99 %, 560.52 W;1, 99 %, 514.66 W;2, 99 %, 534.00 W;3, 0 %, 10.33 W; @1786707851
0, 98 %, 541.52 W;1, 99 %, 501.68 W;2, 99 %, 522.47 W;3, 0 %, 10.47 W; @1786707853
0, 98 %, 556.77 W;1, 98 %, 403.89 W;2, 55 %, 415.97 W;3, 0 %, 10.29 W; @1786707856
0, 0 %, 324.51 W;1, 9 %, 279.69 W;2, 61 %, 365.57 W;3, 0 %, 9.19 W; @1786707858
0, 60 %, 378.97 W;1, 61 %, 352.43 W;2, 60 %, 360.43 W;3, 0 %, 9.49 W; @1786707860
0, 5 %, 89.43 W;1, 6 %, 80.33 W;2, 10 %, 82.32 W;3, 0 %, 49.78 W; @1786707863
0, 4 %, 67.32 W;1, 2 %, 68.76 W;2, 5 %, 61.88 W;3, 0 %, 50.08 W; @1786707865
0, 2 %, 66.57 W;1, 2 %, 68.75 W;2, 8 %, 61.45 W;3, 0 %, 49.92 W; @1786707868
0, 2 %, 66.20 W;1, 0 %, 67.69 W;2, 5 %, 61.28 W;3, 0 %, 50.01 W; @1786707870
0, 2 %, 66.33 W;1, 0 %, 67.53 W;2, 0 %, 60.30 W;3, 0 %, 49.88 W; @1786707873
0, 0 %, 65.54 W;1, 0 %, 67.30 W;2, 0 %, 59.87 W;3, 0 %, 49.86 W; @1786707875
0, 0 %, 65.38 W;1, 0 %, 67.15 W;2, 0 %, 59.49 W;3, 0 %, 50.05 W; @1786707877
0, 0 %, 65.09 W;1, 0 %, 66.89 W;2, 0 %, 59.78 W;3, 0 %, 16.51 W; @1786707880
0, 0 %, 65.26 W;1, 0 %, 66.23 W;2, 0 %, 59.01 W;3, 0 %, 8.07 W; @1786707882
0, 0 %, 65.09 W;1, 0 %, 66.61 W;2, 0 %, 58.97 W;3, 0 %, 7.93 W; @1786707884
0, 0 %, 65.14 W;1, 0 %, 26.77 W;2, 0 %, 58.78 W;3, 0 %, 7.90 W; @1786707887
0, 0 %, 61.67 W;1, 0 %, 25.70 W;2, 0 %, 16.30 W;3, 0 %, 7.56 W; @1786707889
0, 0 %, 22.77 W;1, 0 %, 25.96 W;2, 0 %, 15.03 W;3, 0 %, 7.43 W; @1786707892
0, 0 %, 22.19 W;1, 0 %, 25.73 W;2, 0 %, 14.80 W;3, 0 %, 7.62 W; @1786707894
0, 0 %, 22.16 W;1, 0 %, 25.42 W;2, 0 %, 14.95 W;3, 0 %, 7.52 W; @1786707897
0, 0 %, 22.00 W;1, 0 %, 25.25 W;2, 0 %, 14.65 W;3, 0 %, 7.33 W; @1786707899
0, 0 %, 21.86 W;1, 0 %, 24.85 W;2, 0 %, 14.31 W;3, 0 %, 7.57 W; @1786707902
0, 0 %, 40.29 W;1, 0 %, 25.78 W;2, 0 %, 15.01 W;3, 0 %, 7.92 W; @1786707904
0, 0 %, 64.45 W;1, 0 %, 65.25 W;2, 1 %, 57.93 W;3, 0 %, 51.16 W; @1786707907
0, 0 %, 28.70 W;1, 0 %, 31.49 W;2, 0 %, 25.46 W;3, 0 %, 8.02 W; @1786707909
0, 0 %, 21.82 W;1, 0 %, 25.19 W;2, 0 %, 14.06 W;3, 0 %, 7.30 W; @1786707912
0, 0 %, 21.17 W;1, 0 %, 24.52 W;2, 0 %, 14.16 W;3, 0 %, 7.19 W; @1786707914
0, 0 %, 21.17 W;1, 0 %, 24.56 W;2, 0 %, 14.00 W;3, 0 %, 6.92 W; @1786707917
0, 0 %, 21.51 W;1, 0 %, 24.25 W;2, 0 %, 14.00 W;3, 0 %, 7.09 W; @1786707919
0, 0 %, 21.71 W;1, 0 %, 24.30 W;2, 0 %, 14.18 W;3, 0 %, 7.44 W; @1786707922
0, 0 %, 21.83 W;1, 0 %, 24.63 W;2, 0 %, 13.99 W;3, 0 %, 7.54 W; @1786707924
0, 0 %, 21.43 W;1, 0 %, 24.33 W;2, 0 %, 13.96 W;3, 0 %, 7.37 W; @1786707927
0, 0 %, 21.29 W;1, 0 %, 24.08 W;2, 0 %, 13.84 W;3, 0 %, 7.39 W; @1786707929
0, 0 %, 21.49 W;1, 0 %, 23.78 W;2, 0 %, 13.63 W;3, 0 %, 6.89 W; @1786707932
0, 0 %, 21.50 W;1, 0 %, 23.63 W;2, 0 %, 13.80 W;3, 0 %, 7.16 W; @1786707934
0, 0 %, 21.90 W;1, 0 %, 23.34 W;2, 0 %, 13.45 W;3, 0 %, 7.00 W; @1786707937
0, 0 %, 21.95 W;1, 0 %, 23.72 W;2, 0 %, 13.62 W;3, 0 %, 7.55 W; @1786707939
0, 0 %, 21.92 W;1, 0 %, 23.21 W;2, 0 %, 13.45 W;3, 0 %, 7.36 W; @1786707942
0, 0 %, 21.43 W;1, 0 %, 23.52 W;2, 0 %, 13.57 W;3, 0 %, 7.35 W; @1786707944
0, 0 %, 21.67 W;1, 0 %, 24.04 W;2, 0 %, 13.47 W;3, 0 %, 7.29 W; @1786707946
0, 0 %, 21.55 W;1, 0 %, 23.67 W;2, 0 %, 13.62 W;3, 0 %, 7.38 W; @1786707949
0, 0 %, 21.99 W;1, 0 %, 23.24 W;2, 0 %, 13.39 W;3, 0 %, 7.43 W; @1786707951
0, 0 %, 22.16 W;1, 0 %, 24.09 W;2, 0 %, 13.47 W;3, 0 %, 7.64 W; @1786707954
0, 0 %, 21.87 W;1, 0 %, 22.98 W;2, 0 %, 13.35 W;3, 0 %, 7.25 W; @1786707956
0, 0 %, 21.78 W;1, 0 %, 23.55 W;2, 0 %, 13.08 W;3, 0 %, 7.57 W; @1786707959
0, 0 %, 21.93 W;1, 0 %, 23.16 W;2, 0 %, 13.34 W;3, 0 %, 7.48 W; @1786707961
0, 0 %, 21.56 W;1, 0 %, 23.42 W;2, 0 %, 13.07 W;3, 0 %, 7.65 W; @1786707964
0, 0 %, 21.57 W;1, 0 %, 24.01 W;2, 0 %, 13.06 W;3, 0 %, 7.95 W; @1786707966
0, 0 %, 21.71 W;1, 0 %, 23.77 W;2, 0 %, 13.27 W;3, 0 %, 7.55 W; @1786707969
0, 0 %, 21.82 W;1, 0 %, 23.14 W;2, 0 %, 13.17 W;3, 0 %, 7.59 W; @1786707971
0, 0 %, 21.68 W;1, 0 %, 22.63 W;2, 0 %, 13.02 W;3, 0 %, 7.35 W; @1786707974
0, 0 %, 21.61 W;1, 0 %, 23.06 W;2, 0 %, 13.18 W;3, 0 %, 7.19 W; @1786707976
0, 0 %, 21.88 W;1, 0 %, 23.32 W;2, 0 %, 13.07 W;3, 0 %, 7.55 W; @1786707979
0, 0 %, 21.66 W;1, 0 %, 23.03 W;2, 0 %, 13.17 W;3, 0 %, 7.85 W; @1786707981
0, 0 %, 21.41 W;1, 0 %, 22.91 W;2, 0 %, 13.21 W;3, 0 %, 7.97 W; @1786707984
0, 0 %, 21.56 W;1, 0 %, 22.90 W;2, 0 %, 13.04 W;3, 0 %, 7.95 W; @1786707986
0, 0 %, 21.51 W;1, 0 %, 22.97 W;2, 0 %, 13.03 W;3, 0 %, 7.99 W; @1786707989
0, 0 %, 21.53 W;1, 0 %, 23.26 W;2, 0 %, 12.78 W;3, 0 %, 7.81 W; @1786707991
0, 0 %, 21.58 W;1, 0 %, 23.38 W;2, 0 %, 13.13 W;3, 0 %, 7.84 W; @1786707993
0, 0 %, 21.62 W;1, 0 %, 23.25 W;2, 0 %, 12.97 W;3, 0 %, 7.59 W; @1786707996
0, 0 %, 22.06 W;1, 0 %, 23.24 W;2, 0 %, 13.18 W;3, 0 %, 7.63 W; @1786707998
0, 0 %, 21.91 W;1, 0 %, 23.12 W;2, 0 %, 13.01 W;3, 0 %, 7.72 W; @1786708001
0, 0 %, 21.77 W;1, 0 %, 23.24 W;2, 0 %, 12.74 W;3, 0 %, 7.54 W; @1786708004
0, 0 %, 21.58 W;1, 0 %, 22.96 W;2, 0 %, 13.21 W;3, 0 %, 7.61 W; @1786708006
0, 0 %, 21.60 W;1, 0 %, 23.09 W;2, 0 %, 13.16 W;3, 0 %, 7.85 W; @1786708009
0, 0 %, 21.91 W;1, 0 %, 23.20 W;2, 0 %, 13.32 W;3, 0 %, 8.04 W; @1786708011
0, 0 %, 21.42 W;1, 0 %, 22.87 W;2, 0 %, 13.01 W;3, 0 %, 7.59 W; @1786708014
0, 0 %, 21.23 W;1, 0 %, 23.92 W;2, 0 %, 13.27 W;3, 0 %, 7.71 W; @1786708016
0, 0 %, 21.56 W;1, 0 %, 23.27 W;2, 0 %, 12.94 W;3, 0 %, 7.77 W; @1786708018
0, 0 %, 22.03 W;1, 6 %, 23.15 W;2, 20 %, 57.54 W;3, 0 %, 8.00 W; @1786708021
0, 4 %, 54.65 W;1, 5 %, 62.72 W;2, 0 %, 55.16 W;3, 0 %, 7.71 W; @1786708023
0, 20 %, 66.95 W;1, 10 %, 62.73 W;2, 0 %, 55.53 W;3, 0 %, 7.89 W; @1786708026
0, 60 %, 111.52 W;1, 0 %, 62.01 W;2, 0 %, 55.57 W;3, 68 %, 92.06 W; @1786708028
0, 0 %, 92.40 W;1, 0 %, 62.24 W;2, 0 %, 55.08 W;3, 0 %, 77.85 W; @1786708031
0, 0 %, 63.41 W;1, 0 %, 62.67 W;2, 0 %, 55.27 W;3, 0 %, 53.15 W; @1786708033
0, 0 %, 63.19 W;1, 0 %, 61.83 W;2, 0 %, 54.99 W;3, 0 %, 50.43 W; @1786708035
0, 0 %, 63.52 W;1, 0 %, 62.03 W;2, 0 %, 55.42 W;3, 0 %, 49.97 W; @1786708038
0, 0 %, 68.54 W;1, 1 %, 68.46 W;2, 0 %, 58.10 W;3, 0 %, 50.30 W; @1786708040
0, 3 %, 65.36 W;1, 2 %, 63.29 W;2, 6 %, 56.27 W;3, 0 %, 50.19 W; @1786708043
0, 0 %, 63.61 W;1, 0 %, 62.90 W;2, 0 %, 55.57 W;3, 0 %, 50.13 W; @1786708045
0, 0 %, 63.41 W;1, 1 %, 61.81 W;2, 0 %, 55.12 W;3, 0 %, 50.27 W; @1786708047
0, 2 %, 63.71 W;1, 0 %, 62.30 W;2, 1 %, 55.71 W;3, 0 %, 8.42 W; @1786708050
0, 0 %, 63.68 W;1, 1 %, 62.34 W;2, 0 %, 55.78 W;3, 0 %, 7.75 W; @1786708052
0, 1 %, 63.79 W;1, 0 %, 62.45 W;2, 8 %, 55.39 W;3, 0 %, 7.93 W; @1786708055
0, 0 %, 63.86 W;1, 0 %, 62.81 W;2, 7 %, 55.85 W;3, 0 %, 7.87 W; @1786708057
0, 1 %, 63.63 W;1, 0 %, 62.71 W;2, 0 %, 55.38 W;3, 0 %, 7.80 W; @1786708059
0, 2 %, 63.73 W;1, 2 %, 62.28 W;2, 0 %, 55.50 W;3, 0 %, 7.86 W; @1786708062
0, 1 %, 63.74 W;1, 2 %, 62.26 W;2, 2 %, 55.52 W;3, 0 %, 9.17 W; @1786708064
0, 3 %, 63.77 W;1, 2 %, 62.32 W;2, 2 %, 55.69 W;3, 0 %, 8.87 W; @1786708066
0, 2 %, 63.92 W;1, 1 %, 62.50 W;2, 4 %, 55.73 W;3, 0 %, 8.08 W; @1786708068
0, 2 %, 63.96 W;1, 2 %, 62.96 W;2, 5 %, 55.60 W;3, 0 %, 8.56 W; @1786708070
0, 2 %, 63.98 W;1, 5 %, 63.21 W;2, 10 %, 56.12 W;3, 0 %, 8.46 W; @1786708072
0, 0 %, 63.48 W;1, 1 %, 62.76 W;2, 2 %, 55.33 W;3, 0 %, 8.47 W; @1786708075
0, 0 %, 63.69 W;1, 0 %, 62.73 W;2, 0 %, 55.77 W;3, 0 %, 29.45 W; @1786708077
0, 0 %, 63.15 W;1, 0 %, 64.18 W;2, 0 %, 33.27 W;3, 0 %, 43.80 W; @1786708079
