0, 0 %, 63.32 W;1, 0 %, 62.86 W;2, 0 %, 54.71 W;3, 0 %, 7.12 W; @1786708551
0, 0 %, 63.34 W;1, 0 %, 63.05 W;2, 0 %, 54.85 W;3, 0 %, 7.90 W; @1786708553
0, 0 %, 63.59 W;1, 0 %, 62.53 W;2, 0 %, 55.07 W;3, 0 %, 7.32 W; @1786708555
0, 0 %, 63.37 W;1, 0 %, 62.64 W;2, 0 %, 55.18 W;3, 0 %, 7.62 W; @1786708557
0, 0 %, 63.41 W;1, 0 %, 62.35 W;2, 0 %, 55.33 W;3, 0 %, 7.77 W; @1786708559
0, 0 %, 63.54 W;1, 0 %, 62.86 W;2, 0 %, 54.88 W;3, 0 %, 7.07 W; @1786708562
0, 0 %, 63.12 W;1, 0 %, 62.43 W;2, 0 %, 55.00 W;3, 0 %, 7.56 W; @1786708564
0, 0 %, 27.93 W;1, 0 %, 39.33 W;2, 0 %, 23.40 W;3, 0 %, 7.64 W; @1786708566
0, 0 %, 21.18 W;1, 0 %, 25.23 W;2, 0 %, 13.96 W;3, 0 %, 7.85 W; @1786708568
0, 0 %, 21.70 W;1, 0 %, 23.67 W;2, 0 %, 13.32 W;3, 0 %, 7.36 W; @1786708570
0, 0 %, 21.51 W;1, 0 %, 23.54 W;2, 0 %, 13.50 W;3, 0 %, 6.96 W; @1786708572
0, 0 %, 21.05 W;1, 0 %, 24.10 W;2, 0 %, 12.62 W;3, 0 %, 6.88 W; @1786708574
0, 0 %, 21.03 W;1, 0 %, 24.20 W;2, 0 %, 12.80 W;3, 0 %, 7.13 W; @1786708576
0, 0 %, 20.97 W;1, 0 %, 23.78 W;2, 0 %, 12.79 W;3, 0 %, 6.98 W; @1786708579
0, 0 %, 20.80 W;1, 0 %, 24.05 W;2, 0 %, 13.20 W;3, 0 %, 6.56 W; @1786708581
0, 0 %, 20.95 W;1, 0 %, 23.97 W;2, 0 %, 12.74 W;3, 0 %, 7.01 W; @1786708583
0, 0 %, 21.02 W;1, 0 %, 23.99 W;2, 0 %, 12.62 W;3, 0 %, 6.78 W; @1786708585
0, 0 %, 21.25 W;1, 0 %, 23.26 W;2, 0 %, 12.71 W;3, 0 %, 7.61 W; @1786708587
0, 0 %, 21.42 W;1, 0 %, 23.73 W;2, 0 %, 12.87 W;3, 0 %, 8.79 W; @1786708589
0, 0 %, 21.65 W;1, 0 %, 23.82 W;2, 0 %, 13.11 W;3, 0 %, 9.14 W; @1786708591
0, 0 %, 21.75 W;1, 0 %, 23.92 W;2, 0 %, 12.70 W;3, 0 %, 9.16 W; @1786708593
0, 0 %, 21.55 W;1, 0 %, 23.98 W;2, 0 %, 12.97 W;3, 0 %, 9.48 W; @1786708596
0, 0 %, 21.55 W;1, 0 %, 24.54 W;2, 0 %, 12.84 W;3, 0 %, 8.57 W; @1786708598
0, 0 %, 21.28 W;1, 0 %, 23.97 W;2, 0 %, 12.63 W;3, 0 %, 8.41 W; @1786708600
0, 0 %, 20.84 W;1, 0 %, 23.98 W;2, 0 %, 12.64 W;3, 0 %, 8.43 W; @1786708602
